episode:1, reward: -50, mean reward: -4.78, score: -57.349297345650214, epsilon: 0.8855328648569292, total steps: 516
episode:255, reward: -50, mean reward: -17.44, score: -52.32813496593219, epsilon: 0.8285524401328426, total steps: 2635
episode:256, reward: -50, mean reward: -3.12, score: -68.61844526914207, epsilon: 0.8279817109696821, total steps: 2657
episode:257, reward: -50, mean reward: -17.07, score: -51.2124993635647, epsilon: 0.827903916688364, total steps: 2660
episode:258, reward: -50, mean reward: -4.68, score: -56.146501045660514, epsilon: 0.8275928173457052, total steps: 2672
episode:259, reward: -50, mean reward: -13.3, score: -53.21480274413743, epsilon: 0.8274891452150214, total steps: 2676
episode:260, reward: -50, mean reward: -2.5, score: -82.66486834943836, epsilon: 0.8266343773637922, total steps: 2709
episode:261, reward: -50, mean reward: -3.53, score: -63.504062850893845, epsilon: 0.8261685365036071, total steps: 2727
episode:262, reward: -50, mean reward: -4.83, score: -62.82895236333705, epsilon: 0.825832269667532, total steps: 2740
episode:263, reward: -50, mean reward: -10.74, score: -53.68786791343736, epsilon: 0.8257029750641037, total steps: 2745
episode:264, reward: -50, mean reward: -6.81, score: -54.514613540844095, epsilon: 0.8254961485155187, total steps: 2753
episode:265, reward: -50, mean reward: -17.58, score: -52.75265439076561, epsilon: 0.8254186027780187, total steps: 2756
episode:266, reward: -50, mean reward: -17.48, score: -52.45159109015454, epsilon: 0.8253410647947047, total steps: 2759
episode:267, reward: -50, mean reward: -5.44, score: -54.4023426099766, epsilon: 0.8250826608428243, total steps: 2769
episode:268, reward: -50, mean reward: -13.41, score: -53.65938470127591, epsilon: 0.8249793233773628, total steps: 2773
episode:269, reward: -50, mean reward: -3.14, score: -65.9165932560254, epsilon: 0.8244370276766376, total steps: 2794
episode:270, reward: -50, mean reward: -7.71, score: -53.97089561370771, epsilon: 0.8242563467837704, total steps: 2801
episode:271, reward: -50, mean reward: -7.2, score: -57.60769624258336, epsilon: 0.8240499059512957, total steps: 2809
episode:272, reward: -50, mean reward: -10.6, score: -53.003046082643564, epsilon: 0.823920908383733, total steps: 2814
episode:273, reward: -50, mean reward: -7.09, score: -56.6807899595746, epsilon: 0.8237145569895727, total steps: 2822
episode:274, reward: -50, mean reward: -10.78, score: -53.904253775984344, epsilon: 0.8235856153088463, total steps: 2827
episode:275, reward: -50, mean reward: -5.84, score: -52.54934820395606, epsilon: 0.8233535744321255, total steps: 2836
episode:276, reward: -50, mean reward: -17.32, score: -51.95112023268341, epsilon: 0.8232762429413213, total steps: 2839
episode:277, reward: -50, mean reward: -2.36, score: -85.05168477463569, epsilon: 0.8223488679860498, total steps: 2875
episode:278, reward: -50, mean reward: -17.31, score: -51.922415043809266, epsilon: 0.8222716369608669, total steps: 2878
episode:279, reward: -50, mean reward: -7.74, score: -54.19569971880131, epsilon: 0.822091461266891, total steps: 2885
episode:280, reward: -50, mean reward: -9.04, score: -54.230645549928624, epsilon: 0.8219370584154375, total steps: 2891
episode:281, reward: -50, mean reward: -13.61, score: -54.430137120746636, epsilon: 0.8218341403356733, total steps: 2895
episode:282, reward: -50, mean reward: -3.9, score: -66.34406004999498, epsilon: 0.8213968915550047, total steps: 2912
episode:283, reward: -50, mean reward: -17.11, score: -51.32819325381169, epsilon: 0.821319755722705, total steps: 2915
episode:284, reward: -50, mean reward: -13.28, score: -53.10195953645908, epsilon: 0.8212169199444797, total steps: 2919
episode:285, reward: -50, mean reward: -17.34, score: -52.00554529386068, epsilon: 0.8211398021084413, total steps: 2922
episode:286, reward: -50, mean reward: -16.87, score: -50.59943125310021, epsilon: 0.8210626919838009, total steps: 2925
episode:287, reward: -50, mean reward: -9.02, score: -54.094660742392904, epsilon: 0.8209084948656299, total steps: 2931
episode:288, reward: -50, mean reward: -13.12, score: -52.473115177134616, epsilon: 0.8208057139185299, total steps: 2935
episode:289, reward: -50, mean reward: -2.36, score: -87.34882959928422, epsilon: 0.8198556395376626, total steps: 2972
episode:290, reward: -50, mean reward: -13.28, score: -53.10073676549801, epsilon: 0.8197529989619148, total steps: 2976
episode:291, reward: -50, mean reward: -8.06, score: -56.40620491773869, epsilon: 0.8195734108815812, total steps: 2983
episode:292, reward: -50, mean reward: -17.37, score: -52.0969143982507, epsilon: 0.8194964573882318, total steps: 2986
episode:293, reward: -50, mean reward: -13.27, score: -53.07232086066007, epsilon: 0.8193938647002446, total steps: 2990
episode:294, reward: -50, mean reward: -3.53, score: -63.624387221842284, epsilon: 0.818932366844626, total steps: 3008
episode:295, reward: -50, mean reward: -7.08, score: -56.63470594200865, epsilon: 0.8187273455508549, total steps: 3016
episode:296, reward: -50, mean reward: -5.33, score: -53.302084948997674, epsilon: 0.8184711458046678, total steps: 3026
episode:297, reward: -50, mean reward: -9.44, score: -56.65592295375846, epsilon: 0.8183174669439053, total steps: 3032
episode:298, reward: -50, mean reward: -5.14, score: -61.67451033777496, epsilon: 0.8180102014143305, total steps: 3044
episode:299, reward: -50, mean reward: -5.05, score: -60.56306809205199, epsilon: 0.8177030587663895, total steps: 3056
episode:300, reward: -50, mean reward: -7.86, score: -55.04028999420757, epsilon: 0.8175239489496353, total steps: 3063
episode:301, reward: -50, mean reward: -2.52, score: -63.12322686693877, epsilon: 0.8168846120862024, total steps: 3088
episode:302, reward: -50, mean reward: -6.27, score: -56.437763105357476, epsilon: 0.8166545812089333, total steps: 3097
episode:303, reward: -50, mean reward: -8.17, score: -57.21279891284841, epsilon: 0.8164757160084029, total steps: 3104
episode:304, reward: -50, mean reward: -5.63, score: -56.32144388089799, epsilon: 0.81622026668032, total steps: 3114
episode:305, reward: -50, mean reward: -9.26, score: -55.53807937602315, epsilon: 0.8160670379503677, total steps: 3120
episode:306, reward: -50, mean reward: -17.06, score: -51.1771555192346, epsilon: 0.8159904350767802, total steps: 3123
episode:307, reward: -50, mean reward: -13.11, score: -52.45303123207373, epsilon: 0.8158883098272712, total steps: 3127
episode:308, reward: -50, mean reward: -3.84, score: -65.22871336317307, epsilon: 0.8154544293961016, total steps: 3144
episode:309, reward: -50, mean reward: -8.93, score: -53.551914579133054, epsilon: 0.8153013538182904, total steps: 3150
episode:310, reward: -50, mean reward: -5.56, score: -55.576085909864105, epsilon: 0.8150462958790358, total steps: 3160
episode:311, reward: -50, mean reward: -9.09, score: -54.51703741003985, epsilon: 0.8148933019197658, total steps: 3166
episode:312, reward: -50, mean reward: -7.13, score: -57.00231084714889, epsilon: 0.8146893575663764, total steps: 3174
episode:313, reward: -50, mean reward: -8.69, score: -52.15023917948797, epsilon: 0.8145364349876307, total steps: 3180
episode:314, reward: -50, mean reward: -5.44, score: -54.41482316465314, epsilon: 0.8142816319788289, total steps: 3190
episode:315, reward: -50, mean reward: -6.83, score: -54.65400904487085, epsilon: 0.8140778507156772, total steps: 3198
episode:316, reward: -50, mean reward: -9.07, score: -54.44270277056104, epsilon: 0.8139250504260723, total steps: 3204
episode:317, reward: -50, mean reward: -7.93, score: -55.488563245772994, epsilon: 0.8137468220417597, total steps: 3211
episode:318, reward: -50, mean reward: -7.75, score: -54.269879837488205, epsilon: 0.8135686352392187, total steps: 3218
episode:319, reward: -50, mean reward: -5.68, score: -56.77388797689109, epsilon: 0.8133141547765724, total steps: 3228
episode:320, reward: -50, mean reward: -8.05, score: -56.3200710872335, epsilon: 0.8131360689179494, total steps: 3235
episode:321, reward: -50, mean reward: -10.62, score: -53.10138662180198, epsilon: 0.8130088901716529, total steps: 3240
episode:322, reward: -50, mean reward: -16.99, score: -50.969860401303194, epsilon: 0.8129325930975531, total steps: 3243
episode:323, reward: -50, mean reward: -5.37, score: -59.07507334043443, epsilon: 0.8126529024265072, total steps: 3254
episode:324, reward: -50, mean reward: -7.1, score: -56.79844822406115, epsilon: 0.812449555433331, total steps: 3262
episode:325, reward: -50, mean reward: -9.08, score: -54.460347333426824, epsilon: 0.8122970807702188, total steps: 3268
episode:326, reward: -50, mean reward: -17.32, score: -51.94881964835079, epsilon: 0.8122208548735002, total steps: 3271
episode:327, reward: -50, mean reward: -13.11, score: -52.43768149327231, epsilon: 0.8121192322011791, total steps: 3275
episode:328, reward: -50, mean reward: -13.56, score: -54.24672008776945, epsilon: 0.8120176230776444, total steps: 3279
episode:329, reward: -50, mean reward: -6.83, score: -54.67778205850267, epsilon: 0.8118144454697087, total steps: 3287
episode:330, reward: -50, mean reward: -9.29, score: -55.76637605522903, epsilon: 0.8116620978158879, total steps: 3293
episode:331, reward: -50, mean reward: -8.95, score: -53.71342667024416, epsilon: 0.8115097806285513, total steps: 3299
episode:332, reward: -50, mean reward: -3.8, score: -64.5722941149208, epsilon: 0.8110783806610631, total steps: 3316
episode:333, reward: -50, mean reward: -13.14, score: -52.5539318613466, epsilon: 0.8109769103084822, total steps: 3320
episode:334, reward: -50, mean reward: -5.66, score: -56.565826141370806, epsilon: 0.8107232936101774, total steps: 3330
episode:335, reward: -50, mean reward: -6.47, score: -51.743879963807444, epsilon: 0.8105204611107498, total steps: 3338
episode:336, reward: -50, mean reward: -6.33, score: -56.957367832087414, epsilon: 0.8102923391924153, total steps: 3347
episode:337, reward: -50, mean reward: -8.19, score: -57.31445330352139, epsilon: 0.8101149583418411, total steps: 3354
episode:338, reward: -50, mean reward: -17.04, score: -51.121632298487214, epsilon: 0.810038950646455, total steps: 3357
episode:339, reward: -50, mean reward: -7.1, score: -56.82169042825318, epsilon: 0.8098363006141545, total steps: 3365
episode:340, reward: -50, mean reward: -4.16, score: -58.20048034336172, epsilon: 0.8094817930653962, total steps: 3379
episode:341, reward: -50, mean reward: -3.86, score: -54.0397473939784, epsilon: 0.8091274509148982, total steps: 3393
episode:342, reward: -50, mean reward: -10.77, score: -53.87351054606415, epsilon: 0.8090009402159302, total steps: 3398
episode:343, reward: -50, mean reward: -2.51, score: -77.86997906832141, epsilon: 0.8082170443270019, total steps: 3429
episode:344, reward: -50, mean reward: -7.17, score: -57.33930973437471, epsilon: 0.8080148800716134, total steps: 3437
episode:345, reward: -50, mean reward: -7.72, score: -54.00840263010119, epsilon: 0.8078380305661746, total steps: 3444
episode:346, reward: -50, mean reward: -4.85, score: -63.04145620180948, epsilon: 0.8075097052285568, total steps: 3457
episode:347, reward: -50, mean reward: -17.31, score: -51.92164698680426, epsilon: 0.8074339580454563, total steps: 3460
episode:348, reward: -50, mean reward: -7.3, score: -58.38865164064322, epsilon: 0.8072320025852355, total steps: 3468
episode:349, reward: -50, mean reward: -9.31, score: -55.843832465269145, epsilon: 0.807080571328349, total steps: 3474
episode:350, reward: -50, mean reward: -6.47, score: -58.23035620257946, epsilon: 0.8068534812221696, total steps: 3483
episode:351, reward: -50, mean reward: -4.57, score: -63.95939163735562, epsilon: 0.8065003653310489, total steps: 3497
episode:352, reward: -50, mean reward: -3.92, score: -58.82539150534083, epsilon: 0.8061222096951706, total steps: 3512
episode:353, reward: -50, mean reward: -8.03, score: -56.180830192528845, epsilon: 0.805945801761301, total steps: 3519
episode:354, reward: -50, mean reward: -13.18, score: -52.73784011996041, epsilon: 0.8058450157069524, total steps: 3523
episode:355, reward: -50, mean reward: -8.24, score: -57.660431343409755, epsilon: 0.8056686724441349, total steps: 3530
episode:356, reward: -50, mean reward: -7.83, score: -54.83181452078426, epsilon: 0.8054923703232787, total steps: 3537
episode:357, reward: -50, mean reward: -7.74, score: -54.17742267239879, epsilon: 0.8053161093347849, total steps: 3544
episode:358, reward: -50, mean reward: -4.83, score: -62.76096256119472, epsilon: 0.8049888765929544, total steps: 3557
episode:359, reward: -50, mean reward: -9.32, score: -55.921723763739834, epsilon: 0.8048378939164067, total steps: 3563
episode:360, reward: -50, mean reward: -7.26, score: -58.11346491879348, epsilon: 0.8046366306476576, total steps: 3571
episode:361, reward: -50, mean reward: -4.19, score: -62.78283501736486, epsilon: 0.804259406646193, total steps: 3586
episode:362, reward: -50, mean reward: -9.04, score: -54.24885690463432, epsilon: 0.8041085698490462, total steps: 3592
episode:363, reward: -50, mean reward: -17.32, score: -51.94884146490402, epsilon: 0.8040331627624785, total steps: 3595
episode:364, reward: -50, mean reward: -17.48, score: -52.43241300092302, epsilon: 0.8039577632162425, total steps: 3598
episode:365, reward: -50, mean reward: -3.61, score: -68.6473312738243, epsilon: 0.803480407811373, total steps: 3617
episode:366, reward: -50, mean reward: -17.31, score: -51.93122497942615, epsilon: 0.8034050635378683, total steps: 3620
episode:367, reward: -50, mean reward: -16.93, score: -50.79859050077299, epsilon: 0.8033297267984143, total steps: 3623
episode:368, reward: -50, mean reward: -17.29, score: -51.87753395280946, epsilon: 0.8032543975922575, total steps: 3626
episode:369, reward: -50, mean reward: -17.13, score: -51.38824401368558, epsilon: 0.8031790759186448, total steps: 3629
episode:370, reward: -50, mean reward: -6.32, score: -56.86989805672667, epsilon: 0.8029531560855385, total steps: 3638
episode:371, reward: -50, mean reward: -4.4, score: -57.249940413680974, epsilon: 0.8026269470682931, total steps: 3651
episode:372, reward: -50, mean reward: -3.24, score: -58.29628338171839, epsilon: 0.8021755063458121, total steps: 3669
episode:373, reward: -50, mean reward: -17.04, score: -51.111446834265664, epsilon: 0.8021002925559297, total steps: 3672
episode:374, reward: -50, mean reward: -17.12, score: -51.358253040349354, epsilon: 0.8020250862870503, total steps: 3675
episode:375, reward: -50, mean reward: -17.31, score: -51.922829808590635, epsilon: 0.8019498875384217, total steps: 3678
